id_assinatura,plano,Unidade,cupom,data_criacao_assinatura,data_vencimento_assinatura,Assinatura_ativa
0055B812D31945B4896D8612FA49F5EE,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2022-11-24,2022-12-24,FALSE
7F1D76D669C64A24BAD928263CA92054,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-07,2023-08-07,FALSE
7F45C6D6075647B48C7CDE03CE1A992F,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-11-01,2023-11-01,TRUE
7F7CAD201BF4438E89869E269FD47D38,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-08-31,2022-09-30,FALSE
7FB29B2F0D1D4365A08202B6562747C8,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-DFE701 | Desconto cliente - FRANQUIATECH CONTABILIDADE DIGITAL LTDA,2023-03-20,2023-11-20,TRUE
7FCA2AFD80024682BFD96B760B1FF171,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-02-08,2022-10-08,FALSE
7FDFBD13C5244E419515FF24AB5BD535,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-06-20,2023-11-20,TRUE
80030F67A2F4468BB2D3E331D8FCD405,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-09-21,2023-09-21,FALSE
801F73D84B1F4594A403828151300265,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-14,2023-04-14,FALSE
802D37288FDE421DA36A13DFB9083A51,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2023-07-12,2023-11-12,TRUE
80713C11364846199A14A8882F04311B,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-C38438 | Desconto 20% - Desconto Especial - C|H,2022-04-08,2023-05-01,FALSE
80E1DCD92C444926B777D8481D696FB6,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2023-07-10,2023-07-10,FALSE
81330B22EE294445BE39E55BF8CF1B7C,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-09-04,2023-12-07,TRUE
814011243A9845C592F53BC2F70A29DD,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-09-21,2023-09-21,FALSE
8199BBBA0CD74905B238F3FE39E091E6,Escritorio Virtual - Plano Mensal - Goiania - Boleto,Goiânia,CP-DE14F0 | Desconto cliente - CAVEO TECNOLOGIA LTDA,2023-07-14,2023-11-14,TRUE
81DA5E0ED80E483B919A85589E5D2BFB,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-26,2023-07-26,FALSE
81E38F92CA3244B09E79506D07C8B8D0,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2022-02-21,2023-04-21,FALSE
81FAC0499E8848E1927706D9871C56A5,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-82A4AA | Desconto cliente - PJ Contabilidade e Consultoria,2023-11-01,2023-12-01,TRUE
82760C0E976A4F598317AB3793070AF5,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-9A93D6 | Desconto cliente - DRO JUNIOR CONTABILIDADE LTDA,2023-07-04,2023-10-04,FALSE
82A272A788474E42A16D30284A5AD218,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2022-09-19,2023-06-19,FALSE
82A91B7D5E7C4BDF8D1393B29C2356FE,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-441763 | Desconto cliente - PJ ROCKS!,2023-06-23,2023-06-23,FALSE
82C66277C76041BF87BE58A0E98E3A17,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-03-01,2023-12-01,TRUE
82CBE186F56D4DB5BAC320CF68630DD3,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2023-05-30,2023-06-30,FALSE
82D115253126414E9FC7C453EE8B5BCD,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-A60EA0 | Desconto cliente - BLN Contabilidade,2022-05-19,2022-06-19,FALSE
836BD5828887415784D85C214899274A,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-04-20,2023-11-20,TRUE
837D9182F83C486CA4A4B507868C39F9,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-06-22,2023-11-22,TRUE
839DF0534D2E48758EFB3A78018CE15F,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-02-01,2023-07-01,FALSE
83A47E75BF4B42729D54CA4E339C03A7,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-98B22B | Desconto cliente - QUALIPET FABRICACAO DE EMBALAGENS E COMERCIO ATACADISTA LTDA,2023-06-29,2023-06-29,FALSE
83BC943244EF44F5BAAED537C65D47A6,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2022-03-02,2022-09-02,FALSE
83D8EFB8E5784D7E9B529E70E1A1C55E,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-04-19,2022-07-19,FALSE
83DD63B8BE4346F78E0C29FA8F724335,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-841D93 | Desconto 10% - Desconto - Company Hero,2023-03-06,2023-12-06,TRUE
8424859EC40B4325A9B523AE30DE4488,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-501414 | Desconto cliente - FACILY SOLUCOES CONTABEIS,2023-08-15,2023-08-15,FALSE
8461CB8DD32945D2B87EC3E26ADF1B1F,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-03-16,2023-09-16,FALSE
847AD9AA5EED4D78B07FA155FE636548,Escritorio Virtual - Plano Mensal - Jundiai,Campinas,CP-A23069 | Desconto cliente - WIZ CONSULTORIA,2023-05-04,2023-08-04,FALSE
84DC28E3C01845128C9969AD03221EED,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-2CECEF | Desconto cliente - VICTOR VILA NOVA EMPREENDIMENTOS,2023-10-20,2023-11-20,TRUE
84FF27A1BBB144CF856AD438B1E1F8F6,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-05-16,2022-07-16,FALSE
851BA9DCB21148058147F8F7E70D39E6,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-10-02,2023-12-02,TRUE
85303CC17463409A9D889AAB023F1400,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-21,2023-07-21,FALSE
855B13E2E898451D86728B919EF6CDD4,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-04-06,2023-12-06,TRUE
8576695383774CBE8357FE415A9053DC,Escritorio Virtual - Plano Mensal - Cascavel,Cascavel,"CP-881157 | Desconto cliente - JUSTUS, PAIVA & PREIS SOCIEDADE DE ADVOGADOS",2023-07-06,2023-12-06,TRUE
85774F5FE6784F18BF2EF08B38D83F05,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-05-25,2023-06-25,FALSE
8584892C597F4462BD1270B6324F7880,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-A60EA0 | Desconto cliente - BLN Contabilidade,2022-05-19,2022-06-19,FALSE
85A85D20B9B14824AEE7B48DE7CD94BB,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-01,2022-09-01,FALSE
86497B9431834C08AE54DF71F0F8072B,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-20,2023-11-20,TRUE
867CA352108F4C65B061661FE651420B,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-10-03,2023-06-03,FALSE
86C83008C81C4F94BD3A1DC7CEEB5DAC,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-21,2023-11-21,TRUE
8713A29B70E24416BD3B28FE14502938,Escritorio Virtual - Plano Mensal - Vitoria,Vitória,CP-4FB642 | Desconto cliente - FABIOMOURA ADVOGADO,2022-10-17,2023-10-17,FALSE
87721606CCD34948B147D26F49F0D479,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-0AA74F | Desconto cliente - Noce Contabilidade,2022-09-27,2023-06-27,FALSE
877361118E164454917F3BF22D21F434,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-09-27,2022-11-27,FALSE
877AB0D8DD2A4893BBC226DDE6AF0188,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-12-12,2023-05-30,FALSE
882CE85A040D48A99982926FA46EA9C3,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-DB0AC2 | Desconto cliente - MITFOKUS TECNOLOGIA LTDA,2023-01-16,2023-09-16,FALSE
8833E26C41B948D58C832E6CD97B6D22,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-01,2023-11-01,TRUE
88471719666545AB8A6C6961B6CFF0B0,Escritorio Virtual - Plano Mensal - Vila Leopoldina,Vila Leopoldina,CP-93178E | Desconto cliente - Alls Vale Mkt,2023-07-24,2023-08-24,FALSE
89099B97F7FD4484B6C15411E6DF0365,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-23C506 | Desconto cliente - Agilize,2023-06-30,2023-06-30,FALSE
892AB41E04BF4A619AFE53A9E3EADF52,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-B4570C | Desconto cliente - Contabilizei,2022-04-08,2022-09-08,FALSE
893115ACD2504EF293BCCDE9A8A059DF,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-23C506 | Desconto cliente - Agilize,2023-08-08,2023-11-08,TRUE
896CBC55A89345D299705981DE14FAA2,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2022-04-27,2022-09-27,FALSE
8A2508F1E67B464AB75F6D7CE4C57770,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-13,2022-12-13,FALSE
8B0B6F26B47E4D4186CFC1C31CBBB6FA,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-07-07,2022-08-07,FALSE
8B1DD13E4FE8496097B6C1DB06D9211C,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-02-10,2023-03-10,FALSE
8B48E2C11237445CAB19D6A4F354A535,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-06-15,2023-07-15,FALSE
8B4DB87A468E4D87BF28BA56489906F5,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-03-28,2022-04-28,FALSE
8B940B4A0F504F23A7948516DA9F0A9D,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-01-07,2023-03-07,FALSE
8BBFA29FD32D43398BFC2D7499C6F102,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-DB0AC2 | Desconto cliente - MITFOKUS TECNOLOGIA LTDA,2022-12-22,2023-05-22,FALSE
8BD53B5EBF574D68B3E1CFD242B38173,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2022-01-10,2022-11-10,FALSE
8C418B3B92024A179ED057380C3076FE,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-30,2023-01-30,FALSE
8C9C2A76F7654CC69F64540C6022435B,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-441763 | Desconto cliente - PJ ROCKS!,2023-06-21,2023-11-21,TRUE
8CA5BD6BE8324CDC96DED17511422697,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-23C506 | Desconto cliente - Agilize,2023-07-18,2023-07-18,FALSE
8CB43B91D24F4022A5F8F2D708C9FDBE,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-02-03,2022-08-03,FALSE
8D090D30DA3541E0A11A28B5F36B876C,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-10-20,2023-11-20,TRUE
8DDC6E4143E842AB9AAEFB697BF97E4E,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-06-29,2022-07-29,FALSE
8E572F3832A4454587DCC8C7D62ED2F2,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-07-11,2022-08-17,FALSE
8E70287E56A6426B872E187B96CE7E71,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-03-02,2023-12-02,TRUE
8E8022F7240E4E7FA06C52F1FE84B6BD,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-14BA06 | Desconto cliente - LineCont,2023-06-27,2023-08-27,FALSE
8EBE4D039E454B3E8C886F929208B0AC,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-4F15F9 | Desconto cliente - Vance Contabil,2023-08-18,2023-09-18,FALSE
8EDEC1FF7B3B41BD914CFB2177716E2B,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-06-30,2023-05-28,FALSE
8F38501BA336468F811A29796CB7F127,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-05-20,2023-11-20,TRUE
8F8AACAEC3934132B9DAD1CEB4A26D15,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-02-16,2022-08-19,FALSE
8F921C591D474EF18B17FF9765CED967,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-09-01,2023-09-01,FALSE
8F95E2800949479AB90A332AB6DDE4B1,Escritorio Virtual - Plano Mensal - Campo Grande,Campo Grande,CP-B4570C | Desconto cliente - Contabilizei,2023-01-20,2023-11-20,TRUE
8FB21C011BDA4EB8A694B0B54D60C4D5,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-19,2023-11-19,TRUE
901BB49C012A41178AA28ABC6ECA6E69,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-06-16,2023-08-16,FALSE
90649BEF2F8B4A28879C2C1981C50364,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-B4570C | Desconto cliente - Contabilizei,2022-04-04,2022-05-10,FALSE
908E146FE41441AFA75137CC4EFD3BFB,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-09-04,2023-12-07,TRUE
9118C3BA4902466E87586BDD20DCBE80,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-12-14,2023-07-14,FALSE
911FF81DB7EF42E2899B8A8FB08D527B,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-09-01,2023-11-01,TRUE
9145BDEF79A44228B042CA0F12B556C1,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-13,2022-05-13,FALSE
914FD4398A4440E19C11BB8C7EFEF8E5,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2023-09-11,2023-09-11,FALSE
91650056FB914438B6336C06D8FA9B45,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-28,2022-12-28,FALSE
91859C3EF70949FE9C0A686C0229B699,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-942F65 | Desconto cliente - Contabilizeaqui,2023-04-25,2023-05-25,FALSE
91D7BE3435524AB0BC45E8E5AC230B67,Escritorio Virtual - Plano Mensal - Verbo Divino,Verbo Divino,CP-49CBAD | Desconto cliente - CONSIL CONTABILIDADE E ASSESSORIA EMPRESARIAL LTDA,2023-03-17,2023-11-17,TRUE
91EC76D1CF69468B84346B4749A82525,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-06,2023-08-15,FALSE
91FB1A7AF49149DB9ACF81A766FF0C0D,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-08-31,2023-05-28,FALSE
9200B0A4C8AA4AB58113DD3F5F1FFB49,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-C1D05B | Desconto cliente - JOURNEYCONT CONTABILIDADE E CONSULTORIA LTDA,2023-09-22,2023-11-22,TRUE
9212413C66744D22A6DB523D1EC53539,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-A40513 | Desconto cliente - SINGULAR CONTABILIDADE LTDA,2023-05-11,2023-05-11,FALSE
922B90C3874A4868B0F453E69B53D47B,Escritorio Virtual - Plano Mensal - Vila Leopoldina,Vila Leopoldina,CP-B4570C | Desconto cliente - Contabilizei,2023-10-06,2023-10-06,FALSE
9231CD1662B84B9AA7D0052F6AB484C4,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-05-15,2023-05-15,FALSE
92930E2D52754B82A27A658453F744BC,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-07-06,2023-12-06,TRUE
92A3C5E393CB49F4B03614FC9CB9E663,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-1AA374 | Desconto cliente - DIANCAD 2 CONTABILIDADE TESTANDO,2022-04-06,2022-12-06,FALSE
92AA3AB3F4D244B2B1FB5FDFF66AD299,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-03-06,2023-12-06,TRUE
92C72B94075643CB9128401442C84825,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Aracaju,CP-B4570C | Desconto cliente - Contabilizei,2022-07-12,2023-07-12,FALSE
92F135ADF34D437D884495D7E86E1635,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2022-10-28,2023-10-28,TRUE
92F42017A847437CB116374EF1851BE6,Escritorio Virtual - Plano Mensal - Sao Bernardo do Campo,São Bernardo do Campo,CP-9E8DA7 | Cliente parceiro - Easy Control 2,2022-02-21,2022-07-21,FALSE
932E3D85B7E144E9B9C4FE0FD5743DB1,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-441763 | Desconto cliente - pj.rocks!,2023-08-22,2023-08-22,FALSE
938B03213905425C9DD14A3549974879,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-AE0513 | Desconto cliente - Time Produto Testes,2022-10-26,2022-11-26,FALSE
945C581CD5104057B459BFC1A2DBFBCB,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-10DEA7 | Desconto cliente - Claro Contabilidade e Consultoria SS Ltda,2022-01-07,2022-05-07,FALSE
947C67E70261443899AEF058C473CBF4,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-942F65 | Desconto cliente - Contabilizeaqui,2023-07-06,2023-11-06,TRUE
94DF5D5B515945FA860D0C2A2B211ECC,Escritorio Virtual - Plano Mensal - Vila Leopoldina,Vila Leopoldina,CP-B4570C | Desconto cliente - Contabilizei,2022-06-13,2023-07-13,FALSE
95D3F705C0E84C8F8E1A73AD07673FEB,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-21,2023-08-21,FALSE
95E8DEF83BC2424281BF3D0D75CFAF08,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-F81722 | Desconto cliente - HENRIQUE CONTABILIDADE,2022-05-14,2022-06-14,FALSE
961387C60D4E49FB95F8F300D0CE4F73,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-09-21,2023-09-21,FALSE
96E5A6BAB72B4EBABFDADFD203DC4646,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-B4570C | Desconto cliente - Contabilizei,2023-06-12,2023-06-12,FALSE
96EEF2412D1841AA908748E7C07F4155,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-05-15,2023-05-15,FALSE
9736B757FD2B43ECB3F704C31875F089,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-23C506 | Desconto cliente - Agilize,2023-05-12,2023-11-12,TRUE
9737E06381924323BD1D8C3C2A7C1C7E,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-04-14,2022-05-14,FALSE
974842FF8DB34FC78C8852C517FEA810,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-441763 | Desconto cliente - PJ ROCKS!,2023-05-03,2023-06-03,FALSE
97612497F9984DA08B4BD1B972F61E92,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-07-19,2023-06-19,FALSE
982B0B18282E460B847C3598B8B03020,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2022-10-20,2023-11-20,TRUE
9843F339C94243C1B8C682B5E1F38F37,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-20,2023-11-20,TRUE
989AB1153774440280ADF3E3314B2C4B,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2022-12-09,2023-02-09,FALSE
98AABE6FA7444292B086DF2D52D0E9A0,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2022-07-15,2023-09-15,FALSE
98E461B05D66457599F4641D64ABFFA6,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-018355 | Desconto cliente - ADONWEB BRASIL - MARKETING DE REDE LTDA,2023-09-04,2023-11-04,TRUE
991B520AED5A45CE99E8293F4D34545C,Escritorio Virtual - Plano Mensal - Osasco,Osasco,CP-B4570C | Desconto cliente - Contabilizei,2023-07-04,2023-12-07,TRUE
9951AFE5D7654C458C6F80A325FB9B32,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2023-09-05,2023-09-05,FALSE
99943417522F4F95AB9334ED41BBC449,Escritorio Virtual - Plano Mensal - Vitoria,Vitória,CP-1F0600 | Desconto cliente - Azusa Assessoria Contabil e Administrativa LTDA,2023-05-24,2023-08-24,FALSE
99E3F1331B364EBA82DEC3063C2A7195,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-DE6484 | Desconto cliente - EASY CONTROL,2022-06-16,2023-11-16,TRUE
9AD63CD67A5F4B64BAFD1E571AE8F4D6,Escritorio Virtual - Plano Mensal - Verbo Divino,Verbo Divino,CP-B4570C | Desconto cliente - Contabilizei,2022-04-26,2023-06-26,FALSE
9AD6F5090B6C435BA55C75CBE7D8EC57,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-AABD57 | Desconto cliente - FABIO ANDRE MALKO & ADVOGADOS ASSOCIADOS,2022-10-06,2023-02-06,FALSE
9AD9964C07B9479FB67A1C3C1790EDD4,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2023-10-04,2023-10-04,FALSE
9B0BEED9DE424AFA845FAE4A71C9A571,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei	,2023-02-10,2023-06-08,FALSE
9B5AAC79961547538114C018ED99E6C9,Escritorio Virtual - Plano Mensal - Campinas,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-03-14,2022-05-17,FALSE
9B74DD52E2314BE2AA88CE6D0E20C216,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-12,2023-02-11,FALSE
9C1D4C08FAFC4784A956F4A2EDAD7724,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-23C506 | Desconto cliente - Agilize,2022-05-09,2022-06-09,FALSE
9C9ACE2E7990425A8A0DF6AFA9783FE8,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-12-14,2023-03-14,FALSE
9CA2DB9988BE422387CF1B429F897989,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2023-10-20,2023-11-20,TRUE
9CF3421672494C2E96A45FC177B85B29,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-08-15,2023-09-15,FALSE
9D0A081042BF4A14BE3F849D1FD81846,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-B4570C | Desconto cliente - Contabilizei,2022-08-27,2022-09-27,FALSE
9D79BF8B4CD643F7A89304AB8D62F09C,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-07-12,2023-11-12,TRUE
